quantidadetotal,produto,ano,mes
6,7437,2016,7
5,482,2016,7
61,488,2016,7
1,7244,2016,7
2,90,2016,7
2,5210,2016,7
16,3645,2016,7
1,1518,2016,7
2,6957,2016,7
1,7028,2016,7
5,1126,2016,7
2,3180,2016,7
1,839,2016,7
2,3145,2016,7
4,1418,2016,7
2,7412,2016,7
5,1039,2016,7
1,1171,2016,7
2,1727,2016,7
7,6524,2016,7
9,5652,2016,7
1,1018,2016,7
1,5038,2016,7
2,2857,2016,7
7,4212,2016,7
1,3992,2016,7
5,5939,2016,7
4,7500,2016,7
1,1676,2016,7
3,1168,2016,7
52,6318,2016,7
10,59,2016,7
2,2909,2016,7
1,6866,2016,7
1,3034,2016,7
2,842,2016,7
1,4428,2016,7
1,7363,2016,7
9,3576,2016,7
2,1150,2016,7
1,1866,2016,7
2,3405,2016,7
1,2468,2016,7
1,1129,2016,7
2,1555,2016,7
1,2134,2016,7
2,1608,2016,7
6,7390,2016,7
2,6662,2016,7
2,2788,2016,7
1,2376,2016,7
2,1043,2016,7
4,5443,2016,7
2,6319,2016,7
3,800,2016,7
3,5573,2016,7
1,5638,2016,7
2,7510,2016,7
18,7501,2016,7
1,4569,2016,7
2,5582,2016,7
2,2501,2016,7
2,7389,2016,7
2,65,2016,7
1,1519,2016,7
1,2543,2016,7
3,385,2016,7
3,7116,2016,7
11,7482,2016,7
3,7456,2016,7
1,1398,2016,7
1,1251,2016,7
1,7422,2016,7
1,4220,2016,7
3,7455,2016,7
1,7487,2016,7
1,4355,2016,7
3,7409,2016,7
2,1852,2016,7
1,5704,2016,7
3,3044,2016,7
3,3511,2016,7
1,4377,2016,7
2,2547,2016,7
1,7436,2016,7
1,1167,2016,7
1,1246,2016,7
1,5907,2016,7
4,7496,2016,7
3,6958,2016,7
1,7435,2016,7
1,1561,2016,7
2,935,2016,7
1,112,2016,7
1,7445,2016,7
2,7219,2016,7
2,4776,2016,7
2,7395,2016,7
2,1704,2016,7
2,2816,2016,7
1,3213,2016,7
3,796,2016,7
1,7137,2016,7
2,2017,2016,7
19,7477,2016,7
10,490,2016,7
4,320,2016,7
4,1125,2016,7
1,1172,2016,7
1,4564,2016,7
2,856,2016,7
4,319,2016,7
2,3015,2016,7
1,6153,2016,7
1,2765,2016,7
2,578,2016,7
2,6630,2016,7
2,689,2016,7
16,3052,2016,7
1,2426,2016,7
1,5666,2016,7
13,2339,2016,7
1,5894,2016,7
4,5578,2016,7
3,579,2016,7
1,3509,2016,8
1,1410,2016,8
9,386,2016,8
4,71,2016,8
2,269,2016,8
1,5585,2016,8
2,5923,2016,8
6,3053,2016,8
1,270,2016,8
2,2429,2016,8
1,7406,2016,8
14,747,2016,8
4,6154,2016,8
2,1771,2016,8
1,7307,2016,8
1,933,2016,8
1,7378,2016,8
1,1127,2016,8
1,6916,2016,8
2,6594,2016,8
2,3708,2016,8
4,5932,2016,8
2,6720,2016,8
4,89,2016,8
1,7091,2016,8
10,1849,2016,8
2,1850,2016,8
2,1414,2016,8
1,1242,2016,8
37,149,2016,8
1,646,2016,8
2,3042,2016,8
3,738,2016,8
1,7415,2016,8
1,1673,2016,8
2,7497,2016,8
1,4059,2016,8
1,2931,2016,8
2,1702,2016,8
1,7217,2016,8
2,6966,2016,8
6,3063,2016,8
2,3182,2016,8
2,3013,2016,8
3,3698,2016,8
2,1729,2016,8
1,839,2016,8
2,677,2016,8
1,2466,2016,8
1,1173,2016,8
6,2852,2016,8
1,4365,2016,8
3,3670,2016,8
1,2337,2016,8
8,7185,2016,8
1,74,2016,8
1,7437,2016,8
1,6272,2016,8
2,1113,2016,8
1,3648,2016,8
1,6928,2016,8
2,478,2016,8
1,7443,2016,8
1,580,2016,8
1,7526,2016,8
4,279,2016,8
1,4958,2016,8
1,7117,2016,8
2,6663,2016,8
1,691,2016,8
1,3647,2016,8
1,1538,2016,8
1,3674,2016,8
2,6211,2016,8
3,3675,2016,8
2,7059,2016,8
1,1516,2016,8
2,5037,2016,8
6,5273,2016,8
1,3114,2016,8
4,2887,2016,8
7,751,2016,8
1,1863,2016,8
12,7490,2016,8
1,107,2016,8
1,6635,2016,8
1,324,2016,8
1,7055,2016,8
2,7203,2016,8
1,4388,2016,8
2,575,2016,8
3,1079,2016,8
1,1249,2016,8
1,1701,2016,8
15,6167,2016,8
3,1170,2016,8
1,4379,2016,8
2,1846,2016,8
3,6934,2016,8
1,7393,2016,8
6,3107,2016,8
2,632,2016,8
1,7354,2016,8
2,4418,2016,8
1,7138,2016,8
4,2781,2016,8
3,1126,2016,8
3,3149,2016,8
6,6524,2016,8
3,1040,2016,8
2,733,2016,8
2,6525,2016,8
17,2817,2016,8
3,3704,2016,8
25,56,2016,8
2,6665,2016,8
1,24,2016,8
6,3147,2016,8
1,1636,2016,8
1,2470,2016,8
8,4777,2016,8
2,1617,2016,8
2,1864,2016,8
1,2283,2016,8
2,1554,2016,8
1,5208,2016,8
1,7474,2016,8
6,2961,2016,8
3,4212,2016,8
1,7136,2016,8
1,2423,2016,8
3,59,2016,8
5,1674,2016,8
3,4957,2016,8
17,5315,2016,8
8,7496,2016,8
150,2543,2016,8
9,735,2016,8
2,1399,2016,8
4,6203,2016,8
1,2136,2016,8
1,1038,2016,8
1,7057,2016,8
8,7482,2016,8
2,7525,2016,8
1,6311,2016,8
7,3576,2016,8
4,3804,2016,8
2,1117,2016,8
16,553,2016,8
3,6,2016,8
1,5764,2016,8
1,1841,2016,8
1,7216,2016,8
1,840,2016,8
5,7184,2016,8
2,3151,2016,8
1,1248,2016,8
6,5931,2016,8
1,2022,2016,8
2,4268,2016,8
8,7493,2016,8
1,2803,2016,8
1,5732,2016,8
1,7521,2016,8
7,1418,2016,8
1,4115,2016,8
1,7103,2016,8
1,1608,2016,8
12,3052,2016,8
6,1727,2016,8
2,5168,2016,8
1,4374,2016,8
5,2016,2016,8
1,1519,2016,8
2,385,2016,8
2,7502,2016,8
1,6490,2016,8
2,2765,2016,8
1,4033,2016,8
2,2865,2016,8
2,5036,2016,8
2,857,2016,8
3,4295,2016,8
5,7030,2016,8
2,2762,2016,8
1,6709,2016,8
2,2336,2016,8
3,750,2016,8
1,5010,2016,8
3,7483,2016,8
1,1116,2016,8
1,7446,2016,8
2,796,2016,8
1,6621,2016,8
1,1331,2016,8
1,7452,2016,8
1,5907,2016,8
12,7489,2016,8
2,7455,2016,8
1,7137,2016,8
5,2341,2016,8
2,6507,2016,8
9,4778,2016,8
2,7484,2016,8
1,3578,2016,8
1,7089,2016,8
3,6630,2016,8
2,6664,2016,8
3,112,2016,8
6,2548,2016,8
8,2909,2016,8
1,699,2016,8
1,1130,2016,8
3,676,2016,8
1,3124,2016,8
2,6662,2016,8
4,2021,2016,8
2,1246,2016,8
2,579,2016,8
8,2233,2016,8
1,7487,2016,8
8,2948,2016,8
1,2715,2016,8
1,282,2016,8
1,520,2016,8
2,7404,2016,8
2,6894,2016,8
3,2284,2016,8
1,5988,2016,8
1,3771,2016,8
1,7095,2016,8
2,319,2016,8
1,5770,2016,8
2,7500,2016,8
1,6732,2016,8
6,3702,2016,8
1,1168,2016,8
1,3155,2016,8
7,7501,2016,8
1,7412,2016,8
1,1337,2016,8
3,7523,2016,8
2,3148,2016,8
10,5939,2016,8
6,2788,2016,8
3,1028,2016,8
20,3575,2016,8
4,2861,2016,8
2,6865,2016,8
1,1565,2016,8
2,702,2016,8
1,7004,2016,8
2,800,2016,8
7,7352,2016,8
4,5573,2016,8
7,6319,2016,8
4,2867,2016,8
7,744,2016,8
6,3645,2016,8
1,3594,2016,8
4,2857,2016,8
6,4956,2016,8
1,3395,2016,8
2,5214,2016,8
1,1862,2016,8
8,5443,2016,8
24,7519,2016,8
13,6318,2016,8
1,532,2016,8
3,1039,2016,8
2,2710,2016,8
1,1555,2016,8
1,838,2016,8
2,753,2016,8
2,5035,2016,8
2,4222,2016,8
6,2958,2016,8
2,1726,2016,8
1,3405,2016,8
1,2135,2016,8
1,1556,2016,8
27,7520,2016,8
278,4929,2016,8
1,4377,2016,8
1,2467,2016,8
2,4003,2016,8
2,1852,2016,8
2,795,2016,8
5,5167,2016,8
3,697,2016,8
4,2965,2016,8
1,4567,2016,8
1,2375,2016,8
1,1042,2016,8
3,2696,2016,8
1,5808,2016,8
29,3936,2016,8
1,7514,2016,8
1,577,2016,8
3,2426,2016,8
2,4571,2016,8
2,3767,2016,8
1,1342,2016,8
3,7454,2016,8
37,61,2016,8
362,151,2016,8
2,7409,2016,8
14,6629,2016,8
1,855,2016,8
1,860,2016,8
1,5628,2016,8
2,1420,2016,8
2,7395,2016,8
1,675,2016,8
2,2913,2016,8
1,6156,2016,8
1,1672,2016,8
3,3399,2016,8
2,6958,2016,8
1,818,2016,8
1,7379,2016,8
11,730,2016,8
2,7408,2016,8
132,40,2016,8
3,75,2016,8
1,7287,2016,8
1,1253,2016,8
1,7092,2016,8
3,3181,2016,8
2,2483,2016,8
4,1415,2016,8
1,7056,2016,8
1,1967,2016,8
41,2761,2016,8
14,2917,2016,8
2,4228,2016,8
1,2960,2016,8
2,7439,2016,8
1,4080,2016,8
15,745,2016,8
4,7498,2016,8
5,6592,2016,8
1,1124,2016,8
2,7458,2016,8
1,4531,2016,8
2,3510,2016,8
3,2954,2016,8
1,4151,2016,8
2,7524,2016,8
1,1725,2016,8
64,7492,2016,8
1,5034,2016,8
1,3621,2016,8
2,2787,2016,8
256,489,2016,8
4,6661,2016,8
1,3732,2016,8
1,1772,2016,8
3,5771,2016,8
2,6624,2016,8
2,7480,2016,8
11,739,2016,8
6,5444,2016,8
8,3700,2016,8
2,5666,2016,8
3,382,2016,8
1,6851,2016,8
20,4775,2016,8
1,6831,2016,8
1,6712,2016,8
2,5776,2016,8
6,1848,2016,8
5,3975,2016,8
1,7518,2016,8
7,1851,2016,8
1,114,2016,8
3,3154,2016,8
1,7120,2016,8
1,7047,2016,8
2,856,2016,8
1,3988,2016,8
1,271,2016,8
8,734,2016,8
3,7218,2016,8
15,490,2016,8
1,799,2016,8
8,3574,2016,8
2,7244,2016,8
3,7477,2016,8
3,2267,2016,8
1,1637,2016,8
1,5216,2016,8
9,4776,2016,8
1,6155,2016,8
1,4192,2016,8
4,5578,2016,8
16,3057,2016,8
1,2468,2016,8
1,689,2016,8
1,3180,2016,8
1,1114,2016,8
2,2471,2016,8
2,692,2016,8
1,5687,2016,8
5,2964,2016,8
2,1125,2016,8
1,5604,2016,8
3,90,2016,8
149,488,2016,8
6,68,2016,8
2,2547,2016,8
1,5698,2016,8
1,7119,2016,8
2,1171,2016,8
16,7494,2016,8
1,4955,2016,8
10,2339,2016,8
3,1517,2016,8
2,1333,2016,8
1,1537,2016,8
1,794,2016,8
2,578,2016,8
1,5786,2016,8
2,1863,2016,9
2,3698,2016,9
4,7501,2016,9
19,2788,2016,9
1,320,2016,9
10,3063,2016,9
1,7437,2016,9
1,2283,2016,9
1,4245,2016,9
1,1172,2016,9
1,1404,2016,9
1,2376,2016,9
1,7454,2016,9
2,6603,2016,9
4,269,2016,9
6,6319,2016,9
1,5772,2016,9
1,839,2016,9
1,5068,2016,9
1,1520,2016,9
1,98,2016,9
1,65,2016,9
4,7482,2016,9
1,7162,2016,9
8,3645,2016,9
1,1126,2016,9
3,5035,2016,9
1,1398,2016,9
3,5667,2016,9
4,3145,2016,9
4,2890,2016,9
2,1727,2016,9
1,1857,2016,9
24,3052,2016,9
1,3182,2016,9
3,1018,2016,9
1,4266,2016,9
3,5939,2016,9
4,59,2016,9
1,110,2016,9
1,2542,2016,9
2,5652,2016,9
2,4212,2016,9
1,7352,2016,9
1,1673,2016,9
1,4356,2016,9
46,7519,2016,9
3,6958,2016,9
3,1849,2016,9
232,4929,2016,9
7,3576,2016,9
2,7496,2016,9
1,5304,2016,9
6,5315,2016,9
2,7102,2016,9
1,7442,2016,9
1,1539,2016,9
6,735,2016,9
2,2965,2016,9
1,3932,2016,9
2,6593,2016,9
4,3578,2016,9
1,5010,2016,9
1,7483,2016,9
3,1115,2016,9
3,727,2016,9
1,4032,2016,9
1,7395,2016,9
2,5940,2016,9
3,2426,2016,9
4,2854,2016,9
1,7219,2016,9
1,4219,2016,9
1,1618,2016,9
1,1419,2016,9
6,4880,2016,9
1,1852,2016,9
1,6630,2016,9
1,319,2016,9
1,1773,2016,9
1,518,2016,9
1,4570,2016,9
1,1331,2016,9
2,860,2016,9
1,5166,2016,9
1,4355,2016,9
3,3405,2016,9
2,1859,2016,9
1,582,2016,9
2,5699,2016,9
3,4956,2016,9
1,3073,2016,9
77,7520,2016,9
2,2284,2016,9
1,6732,2016,9
1,5907,2016,9
1,3345,2016,9
1,6156,2016,9
1,1062,2016,9
1,112,2016,9
2,7484,2016,9
2,7101,2016,9
1,3034,2016,9
34,2548,2016,9
1,708,2016,9
9,4778,2016,9
2,4267,2016,9
2,745,2016,9
25,149,2016,9
2,6720,2016,9
1,7105,2016,9
3,2696,2016,9
1,6672,2016,9
1,1173,2016,9
1,7452,2016,9
1,1556,2016,9
4,2891,2016,9
1,278,2016,9
5,3146,2016,9
7,3035,2016,9
8,2761,2016,9
1,857,2016,9
1,856,2016,9
28,3053,2016,9
1,3614,2016,9
1,3181,2016,9
1,1491,2016,9
1,7117,2016,9
1,7346,2016,9
1,2961,2016,9
3,386,2016,9
1,4184,2016,9
10,6663,2016,9
3,7455,2016,9
1,579,2016,9
4,5666,2016,9
1,3829,2016,9
2,7057,2016,9
2,639,2016,9
1,7432,2016,9
1,7378,2016,9
1,2714,2016,9
1,4425,2016,9
7,7056,2016,9
1,2483,2016,9
2,1116,2016,9
1,4007,2016,9
1,5168,2016,9
3,556,2016,9
1,1702,2016,9
1,5585,2016,9
11,5931,2016,9
2,2715,2016,9
4,4295,2016,9
2,3702,2016,9
1,2956,2016,9
1,676,2016,9
1,576,2016,9
1,797,2016,9
4,477,2016,9
3,7524,2016,9
1,4352,2016,9
2,2193,2016,9
2,3804,2016,9
2,7047,2016,9
1,7216,2016,9
5,3975,2016,9
1,7525,2016,9
3,3670,2016,9
3,2758,2016,9
2,113,2016,9
1,5212,2016,9
1,7353,2016,9
1,106,2016,9
3,2233,2016,9
1,1335,2016,9
1,1029,2016,9
1,918,2016,9
3,3675,2016,9
3,7493,2016,9
54,7492,2016,9
7,7030,2016,9
3,6894,2016,9
30,2543,2016,9
9,6664,2016,9
20,7489,2016,9
2,7055,2016,9
10,2909,2016,9
2,4957,2016,9
3,1040,2016,9
2,1519,2016,9
1,5583,2016,9
3,6524,2016,9
4,5444,2016,9
2,750,2016,9
1,282,2016,9
2,492,2016,9
1,2021,2016,9
1,3832,2016,9
1,1557,2016,9
2,5036,2016,9
2,7184,2016,9
26,56,2016,9
1,1079,2016,9
2,7502,2016,9
1,7059,2016,9
2,4130,2016,9
4,2762,2016,9
2,1728,2016,9
2,2470,2016,9
4,2817,2016,9
1,1026,2016,9
5,4777,2016,9
2,2016,2016,9
1,1058,2016,9
1,4888,2016,9
1,7220,2016,9
4,3042,2016,9
1,3594,2016,9
1,1771,2016,9
2,6624,2016,9
3,49,2016,9
2,1847,2016,9
2,1423,2016,9
6,2917,2016,9
1,677,2016,9
1,2119,2016,9
1,798,2016,9
10,478,2016,9
1,1249,2016,9
2,7500,2016,9
2,3212,2016,9
1,24,2016,9
8,279,2016,9
13,3147,2016,9
1,7526,2016,9
1,3402,2016,9
1,4381,2016,9
1,1725,2016,9
2,6154,2016,9
3,5206,2016,9
4,744,2016,9
1,7100,2016,9
5,747,2016,9
3,1127,2016,9
2,733,2016,9
1,7106,2016,9
5,6318,2016,9
2,4228,2016,9
13,4775,2016,9
2,3708,2016,9
8,3107,2016,9
1,1039,2016,9
4,5442,2016,9
93,489,2016,9
1,7412,2016,9
1,7523,2016,9
3,75,2016,9
1,5742,2016,9
6,89,2016,9
4,1850,2016,9
2,2931,2016,9
3,4222,2016,9
1,7138,2016,9
2,751,2016,9
1,7119,2016,9
2,2424,2016,9
2,7458,2016,9
1,1555,2016,9
3,4776,2016,9
16,490,2016,9
26,7490,2016,9
8,3574,2016,9
1,3213,2016,9
1,7477,2016,9
1,4192,2016,9
1,3805,2016,9
1,3395,2016,9
1,4958,2016,9
2,1170,2016,9
1,4379,2016,9
3,71,2016,9
1,3398,2016,9
3,28,2016,9
2,2345,2016,9
1,578,2016,9
1,689,2016,9
1,4886,2016,9
2,5932,2016,9
4,7494,2016,9
1,4419,2016,9
1,516,2016,9
3,2781,2016,9
1,1846,2016,9
1,57,2016,9
1,6211,2016,9
2,6934,2016,9
3,3018,2016,9
9,6665,2016,9
1,2930,2016,9
1,5923,2016,9
1,1833,2016,9
1,970,2016,9
1,1041,2016,9
1,7459,2016,9
3,2468,2016,9
1,2702,2016,9
2,6966,2016,9
13,5443,2016,9
2,1415,2016,9
1,562,2016,9
2,2710,2016,9
3,3588,2016,9
3,692,2016,9
8,3704,2016,9
1,7212,2016,9
2,2341,2016,9
2,1128,2016,9
6,730,2016,9
1,7408,2016,9
1,1038,2016,9
2,2022,2016,9
1,3144,2016,9
1,2708,2016,9
16,6647,2016,9
5,1841,2016,9
2,3801,2016,9
1,7161,2016,9
1,3011,2016,9
1,650,2016,9
1,1369,2016,9
1,1851,2016,9
4,2865,2016,9
20,2787,2016,9
3,1675,2016,9
4,1674,2016,9
3,3700,2016,9
1,7441,2016,9
1,4211,2016,9
2,1865,2016,9
1,7115,2016,9
12,739,2016,9
13,3575,2016,9
1,1772,2016,9
3,5771,2016,9
6,280,2016,9
3,3148,2016,9
1,6202,2016,9
12,553,2016,9
1,2620,2016,9
1,6273,2016,9
1,3621,2016,9
1,840,2016,9
1,6485,2016,9
1,6864,2016,9
1,734,2016,9
2,1554,2016,9
1,4221,2016,9
1,1726,2016,9
1,702,2016,9
1,5703,2016,9
16,3057,2016,9
1,752,2016,9
3,6155,2016,9
51,488,2016,9
2,4354,2016,9
9,90,2016,9
9,7244,2016,9
2,5637,2016,9
1,3403,2016,9
1,68,2016,9
1,7453,2016,9
7,61,2016,9
212,151,2016,9
1,2267,2016,9
1,4003,2016,9
3,1114,2016,9
1,1253,2016,9
2,4571,2016,9
3,6623,2016,9
2,1336,2016,9
2,6592,2016,9
3,2954,2016,9
1,1171,2016,9
1,1481,2016,9
2,3154,2016,9
2,6374,2016,9
3,6629,2016,9
5,6661,2016,9
1,5628,2016,9
1,4881,2016,9
1,1175,2016,9
1,805,2016,9
1,2964,2016,9
2,4268,2016,9
1,4193,2016,9
1,2425,2016,9
1,7407,2016,9
1,7466,2016,9
1,7495,2016,9
1,7486,2016,9
1,2736,2016,9
69,40,2016,9
1,3988,2016,9
1,3737,2016,9
1,7118,2016,9
31,3936,2016,9
1,837,2016,9
7,3399,2016,9
1,7485,2016,9
4,726,2016,9
1,3510,2016,9
1,2375,2016,9
3,1042,2016,9
4,2913,2016,9
2,697,2016,9
1,2376,2016,10
30,7464,2016,10
1,3511,2016,10
1,1125,2016,10
2,3400,2016,10
1,6811,2016,10
1,5168,2016,10
3,4115,2016,10
3,3975,2016,10
2,1630,2016,10
1,6203,2016,10
1,6274,2016,10
2,5894,2016,10
6,3052,2016,10
2,7413,2016,10
2,3767,2016,10
2,1580,2016,10
1,5666,2016,10
8,7395,2016,10
1,319,2016,10
4,7098,2016,10
3,1700,2016,10
5,6958,2016,10
2,7534,2016,10
1,6153,2016,10
1,1399,2016,10
1,1482,2016,10
1,2136,2016,10
1,4295,2016,10
7,59,2016,10
3,5010,2016,10
1,5208,2016,10
4,320,2016,10
1,3957,2016,10
1,3181,2016,10
1,1852,2016,10
2,6630,2016,10
1,1403,2016,10
3,7056,2016,10
1,7543,2016,10
2,7057,2016,10
8,7496,2016,10
22,490,2016,10
2,735,2016,10
12,477,2016,10
1,676,2016,10
1,6797,2016,10
1,6634,2016,10
6,2547,2016,10
4,7353,2016,10
1,84,2016,10
1,3594,2016,10
6,3395,2016,10
1,2758,2016,10
1,1556,2016,10
1,385,2016,10
1,3601,2016,10
2,1039,2016,10
7,3145,2016,10
1,7112,2016,10
1,1246,2016,10
1,4220,2016,10
7,5443,2016,10
1,6894,2016,10
1,1843,2016,10
1,3771,2016,10
1,7111,2016,10
5,7477,2016,10
1,796,2016,10
2,7501,2016,10
1,1704,2016,10
2,7389,2016,10
2,1018,2016,10
1,2468,2016,10
1,3576,2016,10
4,2543,2016,10
1,689,2016,10
2,532,2016,10
5,6664,2016,10
1,2021,2016,10
2,3034,2016,10
1,1518,2016,10
3,1673,2016,10
3,6319,2016,10
5,7482,2016,10
1,1417,2016,10
3,5941,2016,10
1,90,2016,10
1,5703,2016,10
4,1171,2016,10
5,1126,2016,10
3,2710,2016,10
4,2785,2016,10
1,1840,2016,10
2,7422,2016,10
1,6796,2016,10
1,2958,2016,10
5,2817,2016,10
6,7542,2016,10
1,1726,2016,10
67,4929,2016,10
1,6524,2016,10
1,6708,2016,10
2,734,2016,10
8,5939,2016,10
2,3148,2016,10
1,5734,2016,10
2,1168,2016,10
15,2788,2016,10
2,2861,2016,10
4,5667,2016,10
2,6603,2016,10
1,5573,2016,10
1,3341,2016,10
1,65,2016,10
2,5772,2016,10
21,7519,2016,10
2,3645,2016,10
1,6528,2016,10
1,4356,2016,10
5,3700,2016,10
105,151,2016,10
1,1849,2016,10
1,269,2016,10
1,7352,2016,10
1,7107,2016,10
1,4193,2016,10
21,6851,2016,10
1,1672,2016,10
1,7538,2016,10
5,3399,2016,10
1,4219,2016,10
1,838,2016,10
5,5628,2016,10
1,3149,2016,10
3,2965,2016,10
3,7409,2016,10
1,6485,2016,10
2,7520,2016,10
10,40,2016,10
6,1851,2016,10
4,5940,2016,10
1,1617,2016,10
2,4777,2016,10
1,727,2016,10
4,730,2016,10
1,7495,2016,10
2,801,2016,10
1,6670,2016,10
7,2761,2016,10
2,1842,2016,10
3,3575,2016,10
1,7018,2016,10
1,4225,2016,10
2,3665,2016,10
1,4377,2016,10
1,1416,2016,10
1,1705,2016,10
4,2375,2016,10
1,971,2016,10
1,2954,2016,10
1,4151,2016,10
2,6273,2016,10
3,2696,2016,10
1,2789,2016,10
32,7492,2016,10
1,654,2016,10
2,6595,2016,10
1,1170,2016,10
1,6624,2016,10
42,489,2016,10
6,4775,2016,10
3,1339,2016,10
1,2781,2016,10
1,5166,2016,10
2,1517,2016,10
3,382,2016,10
1,114,2016,10
1,1675,2016,10
1,571,2016,10
1,5742,2016,10
1,85,2016,10
2,733,2016,10
1,1017,2016,10
11,3147,2016,10
1,2284,2016,10
4,7379,2016,10
2,7462,2016,10
2,1865,2016,10
2,7408,2016,10
1,4228,2016,10
3,2889,2016,10
3,7483,2016,10
5,751,2016,10
1,7121,2016,10
1,1415,2016,10
8,7490,2016,10
6,2341,2016,10
2,7452,2016,10
4,7540,2016,10
5,553,2016,10
2,280,2016,10
1,1419,2016,10
6,3057,2016,10
19,2787,2016,10
3,1674,2016,10
2,322,2016,10
1,3344,2016,10
3,7537,2016,10
1,110,2016,10
1,5776,2016,10
24,488,2016,10
1,3578,2016,10
3,57,2016,10
2,2964,2016,10
1,5932,2016,10
1,7494,2016,10
2,3154,2016,10
1,7406,2016,10
2,3574,2016,10
1,7440,2016,10
3,7185,2016,10
1,6201,2016,10
1,1481,2016,10
1,1102,2016,10
1,1173,2016,10
4,1336,2016,10
1,5497,2016,10
1,2176,2016,10
1,3208,2016,10
2,3988,2016,10
1,17,2016,10
1,5923,2016,10
2,82,2016,10
3,5216,2016,10
1,71,2016,10
1,2374,2016,10
1,2267,2016,10
5,3708,2016,10
7,49,2016,10
1,6592,2016,10
49,149,2016,10
1,1132,2016,10
1,2471,2016,10
10,4778,2016,10
2,726,2016,10
1,2018,2016,10
1,7217,2016,10
104,61,2016,10
3,3146,2016,10
1,3212,2016,10
2,2298,2016,10
2,1124,2016,10
1,567,2016,10
2,7484,2016,10
4,3398,2016,10
1,282,2016,10
1,5206,2016,10
1,3035,2016,10
4,6318,2016,10
1,1702,2016,10
1,7421,2016,10
1,855,2016,10
2,5070,2016,10
1,1553,2016,10
1,2956,2016,10
2,6272,2016,10
1,2377,2016,10
1,7536,2016,10
1,3680,2016,10
1,7117,2016,10
4,6663,2016,10
1,7178,2016,10
3,3670,2016,10
1,520,2016,10
1,279,2016,10
1,908,2016,10
1,321,2016,10
1,3022,2016,10
18,478,2016,10
2,750,2016,10
4,7412,2016,10
1,103,2016,10
1,7418,2016,10
4,7535,2016,10
6,7378,2016,10
1,5167,2016,10
1,1116,2016,10
1,747,2016,10
1,4375,2016,10
1,3342,2016,10
1,7444,2016,10
1,7307,2016,10
1,1976,2016,10
1,1127,2016,10
1,6622,2016,10
14,7489,2016,10
3,5931,2016,10
1,7493,2016,10
1,2022,2016,10
2,3737,2016,10
1,7030,2016,10
1,6336,2016,10
3,113,2016,10
5,7321,2016,10
2,3704,2016,10
2,1670,2016,10
1,2016,2016,10
9,56,2016,10
1,802,2016,10
1,2470,2016,10
2,3179,2016,10
1,7411,2016,10
1,6631,2016,10
1,1554,2016,10
2,2762,2016,10
1,1631,2016,10
2,1123,2016,10
1,2115,2016,10
2,6665,2016,10
1,6211,2016,10
3,386,2016,10
1,2467,2016,10
1,2424,2016,10
6,7544,2016,10
1,3647,2016,10
1,697,2016,10
8,3936,2016,10
1,6733,2016,10
2,2827,2016,10
3,5273,2016,10
1,325,2016,10
3,7184,2016,10
3,1169,2016,10
1,7439,2016,11
4,734,2016,11
2,7552,2016,11
1,5970,2016,11
20,2861,2016,11
2,2547,2016,11
2,1517,2016,11
1,535,2016,11
1,3148,2016,11
10,1792,2016,11
1,2518,2016,11
1,2149,2016,11
1,692,2016,11
1,7524,2016,11
5,1948,2016,11
1,1245,2016,11
4,3057,2016,11
2,669,2016,11
1,1412,2016,11
3,382,2016,11
2,1128,2016,11
6,490,2016,11
2,745,2016,11
1,1675,2016,11
2,6810,2016,11
1,1125,2016,11
3,90,2016,11
1,856,2016,11
6,2889,2016,11
2,6778,2016,11
2,68,2016,11
2,7408,2016,11
4,6903,2016,11
2,841,2016,11
1,7550,2016,11
4,2958,2016,11
1,4311,2016,11
1,1537,2016,11
20,7559,2016,11
1,1114,2016,11
1,324,2016,11
1,7407,2016,11
1,3574,2016,11
2,7440,2016,11
2,1848,2016,11
22,489,2016,11
18,4777,2016,11
3,1538,2016,11
1,2964,2016,11
2,1243,2016,11
5,739,2016,11
1,6252,2016,11
1,5628,2016,11
2,5444,2016,11
1,7486,2016,11
1,3988,2016,11
10,3700,2016,11
1,6212,2016,11
4,726,2016,11
1,4151,2016,11
4,3149,2016,11
2,1079,2016,11
3,1617,2016,11
2,730,2016,11
1,3510,2016,11
1,7480,2016,11
14,488,2016,11
4,3975,2016,11
2,7413,2016,11
6,151,2016,11
2,3181,2016,11
1,7094,2016,11
13,2787,2016,11
6,1851,2016,11
20,7492,2016,11
84,2761,2016,11
1,7505,2016,11
1,2954,2016,11
1,1336,2016,11
2,280,2016,11
1,1725,2016,11
1,1017,2016,11
1,7466,2016,11
2,6623,2016,11
1,855,2016,11
14,3052,2016,11
3,2542,2016,11
4,1857,2016,11
1,7055,2016,11
2,795,2016,11
1,3154,2016,11
1,6635,2016,11
3,4212,2016,11
4,3511,2016,11
1,4416,2016,11
1,4193,2016,11
1,3737,2016,11
4,6318,2016,11
13,6629,2016,11
1,1150,2016,11
1,5625,2016,11
5,40,2016,11
1,7118,2016,11
82,4929,2016,11
4,7352,2016,11
1,7542,2016,11
1,5304,2016,11
1,1977,2016,11
3,6865,2016,11
3,3649,2016,11
1,1976,2016,11
6,6958,2016,11
1,4959,2016,11
1,3992,2016,11
3,320,2016,11
6,7496,2016,11
32,3936,2016,11
3,735,2016,11
3,4115,2016,11
11,5167,2016,11
1,1518,2016,11
1,7454,2016,11
10,61,2016,11
2,7562,2016,11
1,4003,2016,11
